timestamp,X Acceleration,X Velocity,X Displacement,Y Acceleration,Y Velocity,Y Displacement,Z Acceleration,Z Velocity,Z Displacement
127.827584,0.253718078,0.730855103,-1.777511446,0.151647389,0.673950801,-0.364259512,-0.02154541,0.134556872,0.837541273
127.9804878,0.236628234,0.776532874,-1.637201694,0.113561451,0.653697822,-0.33933494,-0.124084473,0.184527141,0.822162092
128.1333916,0.220514953,0.795081057,-1.496210681,0.093053639,0.594446284,-0.328476587,-0.217346191,0.087931593,0.807076943
128.2862954,0.240778625,0.809710003,-1.357870678,0.14407903,0.56350513,-0.332294622,-0.186584473,-0.050350707,0.778074102
128.4391992,0.222223938,0.815488365,-1.224825076,0.220739186,0.635630571,-0.340413177,-0.100402832,-0.094147819,0.739954144
128.592103,0.183405578,0.767973003,-1.103836075,0.126745045,0.70317998,-0.344805687,-0.000793457,0.007730802,0.712008853
128.7450068,0.205134094,0.701367513,-1.002232171,-0.003870189,0.608992682,-0.357800818,-0.082580566,0.12615133,0.707338968
128.8979106,0.199763,0.646232609,-0.921725819,0.010778248,0.433204865,-0.39789144,-0.166564941,0.118668172,0.717689362
129.0508145,0.194147766,0.584486685,-0.862522993,0.126012623,0.360968164,-0.463351607,-0.230285645,-0.003309099,0.724275615
129.2037183,0.295710266,0.596434615,-0.819928665,0.168248951,0.414172161,-0.536504509,-0.261291504,-0.199428854,0.712195712
129.3566221,0.403376281,0.765690371,-0.776865245,0.227330983,0.551944818,-0.600989448,-0.156555176,-0.339789211,0.679950036
129.5095259,0.311579406,0.946951481,-0.721170163,0.173375905,0.702763651,-0.648957125,-0.027648926,-0.302434435,0.64579375
129.6624297,0.183161438,0.96495054,-0.66515702,0.043493092,0.724753728,-0.688895149,-0.022277832,-0.164148545,0.631460455
129.8153335,0.163630188,0.877001001,-0.629842214,0.075963795,0.682851632,-0.735213999,-0.105041504,-0.085354659,0.640253141
129.9682373,0.204889953,0.814067103,-0.621358232,0.165075123,0.741356648,-0.784802569,-0.197570801,-0.140956139,0.657237936
130.1211411,0.344050109,0.897699021,-0.626079304,0.229528248,0.925941213,-0.819918459,-0.302307129,-0.349418618,0.660093058
130.2740449,0.360895813,1.109757723,-0.622306812,0.227330983,1.169378933,-0.825819228,-0.315002441,-0.6498719,0.629709038
130.4269487,0.284479797,1.287756392,-0.602268839,0.11307317,1.336983728,-0.803211616,-0.13873291,-0.829790708,0.568159075
130.5798525,0.169245422,1.333735643,-0.578162561,0.014684498,1.356429172,-0.768742262,0.048522949,-0.73928218,0.505417159
130.7327563,0.103327453,1.258466199,-0.568608875,0.076940358,1.359985915,-0.73452101,0.000427246,-0.546141332,0.470140972
130.8856602,0.143366516,1.181452479,-0.581857299,0.08548528,1.428141873,-0.696386251,-0.139221191,-0.496160297,0.459344953
131.038564,0.190485656,1.188354212,-0.61021334,0.102819264,1.5286423,-0.646369521,-0.249084473,-0.639822575,0.447026127
131.1914678,0.17241925,1.235464011,-0.64277883,0.067907155,1.630122537,-0.581179385,-0.206848145,-0.843464968,0.413052224
131.3443716,0.175593078,1.28870031,-0.674775657,-0.061243236,1.622474283,-0.50828202,-0.096008301,-0.940738844,0.360152695
131.4972754,0.075739563,1.286288472,-0.70895384,-0.130823314,1.478327484,-0.445786221,0.000915527,-0.889049424,0.307289633
131.6501792,-0.060979187,1.124275409,-0.760770118,-0.032678783,1.365010577,-0.401432165,0.03729248,-0.741884238,0.272944395
131.803083,-0.009953797,0.914467038,-0.845168122,0.053502858,1.398675816,-0.361552,-0.006164551,-0.602525224,0.263966022
131.9559868,0.108942688,0.848507576,-0.954037381,0.078405201,1.526269942,-0.307544207,-0.148498535,-0.607664736,0.268805797
132.1088906,0.246882141,0.9924498,-1.059546215,0.047643483,1.66103139,-0.231278472,-0.181945801,-0.755002196,0.265050086
132.2617944,0.227595031,1.241543853,-1.136909965,-0.079553783,1.690138542,-0.139719638,-0.089660645,-0.86967935,0.243397967
132.4146982,0.133600891,1.420281865,-1.183071278,-0.127405345,1.600774919,-0.049338461,0.001159668,-0.855972788,0.215415085
132.5676021,0.085749328,1.504918715,-1.210598916,-0.048547924,1.544775056,0.033837903,0.046569824,-0.744471939,0.198243254
132.7205059,0.062555969,1.546967962,-1.230311689,0.004186451,1.593700912,0.12038754,0.010925293,-0.627278864,0.20022562
132.8734097,0.110895813,1.618727321,-1.243721444,0.000768483,1.68548714,0.221313443,-0.011291504,-0.556944357,0.218712308
133.0263135,0.189509094,1.797641195,-1.240826055,-0.020227611,1.767974152,0.33911566,-0.05670166,-0.54404533,0.245831483
133.1792173,0.243220031,2.091016882,-1.20483609,-0.098596752,1.786396719,0.468483634,-0.128234863,-0.628807797,0.269341002
133.3321211,0.192682922,2.405334643,-1.125087778,-0.119348705,1.740510783,0.599992624,-0.121398926,-0.771422075,0.276801991
133.4850249,0.147761047,2.665149173,-1.003741996,-0.096155345,1.705452995,0.729856112,-0.03326416,-0.848511165,0.268626363
133.6379287,0.066706359,2.843671842,-0.851224018,-0.056360424,1.723559725,0.862990369,-6.10352e-05,-0.837054934,0.256975132
133.7908325,0.033503234,2.948651398,-0.679805637,-0.064905345,1.769093934,1.005234119,0.000915527,-0.802492434,0.251007993
133.9437363,-0.008977234,3.010605486,-0.498781302,-0.216516674,1.700823127,1.149715106,-0.051086426,-0.813428253,0.249259358
134.0966401,-0.021916687,3.048764209,-0.313187846,-0.247766674,1.505632935,1.278257237,-0.104064941,-0.91483312,0.24086969
134.2495439,0.019343078,3.129654096,-0.120878476,-0.249719799,1.2971561,1.380806562,-0.119445801,-1.081246353,0.212995041
134.4024478,-0.097112,3.174969374,0.079663369,-0.206506908,1.128747358,1.460033685,-0.085754395,-1.244555062,0.160044471
134.5553516,-0.217961609,3.060299398,0.274227047,-0.143030345,1.046238811,1.525800253,-0.02935791,-1.344247954,0.087016518
134.7082554,-0.233586609,2.860325009,0.444569025,-0.163049877,1.001077863,1.587468515,0.043884277,-1.34858352,0.006624409
134.8611592,-0.274113953,2.63732331,0.583080607,-0.260950267,0.872712093,1.641455094,0.124206543,-1.244188979,-0.06517491
135.014063,-0.28851825,2.394499318,0.68758176,-0.314905345,0.636287366,1.67317653,0.092956543,-1.116225182,-0.118805115
135.1669668,-0.171819031,2.250226901,0.76549671,-0.268762767,0.401100861,1.674698379,0.063171387,-1.049791966,-0.158454234
135.3198706,-0.185979187,2.203946171,0.833330812,-0.225794017,0.239611798,1.652126126,0.041442871,-1.033967868,-0.193923021
135.4727744,-0.250920594,2.116290934,0.896679037,-0.144006908,0.174599843,1.618594559,0.018981934,-1.056392219,-0.232455091
135.6256782,-0.262639344,1.985441545,0.949911916,-0.19967097,0.12907999,1.582617566,0.05291748,-1.070353602,-0.27590576
135.778582,-0.366154969,1.782219071,0.984828772,-0.259241283,-0.001546878,1.538745326,0.155456543,-0.983261845,-0.315210849
135.9314858,-0.356389344,1.524823557,0.992629235,-0.32052058,-0.218138544,1.47387706,0.211120605,-0.786675515,-0.334293952
136.0843896,-0.283879578,1.349624343,0.976926107,-0.311243236,-0.46842416,1.379216374,0.164001465,-0.600045194,-0.326758382
136.2372935,-0.244572937,1.280298357,0.95411103,-0.192590892,-0.619921323,1.260042808,0.15423584,-0.47078934,-0.299437919
136.3901973,-0.182805359,1.305016107,0.941382498,-0.148157299,-0.648576255,1.133333161,0.039978027,-0.441951367,-0.265432547
136.5431011,-0.154973328,1.412127555,0.953682197,-0.155237377,-0.65028823,1.010345551,-0.012512207,-0.538274147,-0.241923286
136.6960049,-0.178654969,1.535055923,0.999599492,-0.238245189,-0.721405149,0.887506918,-6.10352e-05,-0.662803228,-0.23986315
136.8489087,-0.241887391,1.60306473,1.076898416,-0.237512767,-0.854440266,0.754558111,0.061218262,-0.735538807,-0.256937669
137.0018125,-0.305852234,1.587692852,1.175763323,-0.177942455,-0.939385775,0.610640661,0.126403809,-0.724283563,-0.283245652
137.1547163,-0.257756531,1.576215087,1.291370113,-0.107141674,-0.923371457,0.467680039,0.091491699,-0.70539801,-0.313186695
137.3076201,-0.188176453,1.668080273,1.433486391,-0.104211986,-0.85235862,0.337955015,0.110534668,-0.710727741,-0.34958486
137.4605239,-0.212102234,1.804481914,1.614634428,-0.082971752,-0.766512262,0.226718471,0.004577637,-0.784604636,-0.400217589
137.6134277,-0.265569031,1.887887723,1.83466473,-0.069544017,-0.65701051,0.136711798,0.039489746,-0.909722321,-0.473838674
137.7663315,-0.299016297,1.908797497,2.084714598,-0.115930736,-0.570776535,0.068158328,0.15057373,-0.925733049,-0.56539222
137.9192354,-0.359807312,1.860725833,2.354514148,-0.181848705,-0.565848777,0.013696029,0.149597168,-0.863875865,-0.660488566
138.0721392,-0.397649109,1.73811689,2.632713119,-0.150842845,-0.586410413,-0.034208953,0.168884277,-0.795978318,-0.75322998
138.225043,-0.372014344,1.604091196,2.912161745,-0.130090892,-0.570475055,-0.074415964,0.100036621,-0.771705609,-0.847206916
138.3779468,-0.393987,1.468263802,3.191071385,-0.144251049,-0.553545532,-0.104053866,0.076843262,-0.817107024,-0.95131807
138.5308506,-0.490910828,1.235033326,3.460718552,-0.088342845,-0.507261212,-0.1207213,0.097106934,-0.861241506,-1.070305606
138.6837544,-0.559758484,0.866718388,3.70181146,-0.103235424,-0.430129054,-0.119382742,0.199645996,-0.810183757,-1.196034144
138.8366582,-0.559514344,0.43386166,3.897315943,-0.102503002,-0.364636167,-0.098025119,0.311462402,-0.595885491,-1.308081476
138.989562,-0.564397156,-0.016674701,4.039045224,-0.209436595,-0.383047966,-0.063701573,0.305358887,-0.299742651,-1.387143427
139.1424658,-0.523869812,-0.452578528,4.125080042,-0.252405345,-0.521969117,-0.03228699,0.207214355,-0.077979173,-1.432070085
139.2953696,-0.444524109,-0.810700579,4.161094859,-0.139856517,-0.617976061,-0.010292359,0.045837402,-0.044949195,-1.462230967
139.4482734,-0.512151062,-1.174665595,4.151130508,-0.017297924,-0.54449755,0.01808771,0.00189209,-0.160527199,-1.502606986
139.6011772,-0.512639344,-1.605892897,4.087943662,-0.049524486,-0.408490704,0.070495996,0.11541748,-0.2196926,-1.559583827
139.7540811,-0.484563172,-2.033681894,3.964921022,-0.134241283,-0.368551815,0.144172137,0.350036621,-0.012719574,-1.607870226
139.9069849,-0.554875672,-2.508774499,3.777146774,-0.099817455,-0.38077969,0.226912255,0.432556152,0.437156403,-1.607888691
140.0598887,-0.469914734,-2.983734309,3.520083365,-0.127649486,-0.406771551,0.312058654,0.297546387,0.850129824,-1.543513432
140.2127925,-0.411320984,-3.358053719,3.20131557,-0.118128002,-0.462857552,0.394533846,0.119567871,1.027593725,-1.435746514
140.3656963,-0.404485047,-3.689440977,2.832203892,0.014440358,-0.423223732,0.478266548,-0.062072754,0.932046178,-1.324159839
140.5186001,-0.311467469,-3.952471291,2.421806638,0.067907155,-0.251954522,0.58022641,-0.003723145,0.741170018,-1.237798643
140.6715039,-0.211858094,-4.07828525,1.986425076,-0.04708308,-0.13625449,0.705933804,0.24041748,0.778571452,-1.167019655
140.8244077,-0.302922547,-4.207228857,1.53676274,-0.16817683,-0.210267769,0.835979422,0.42791748,1.144456607,-1.069204395
140.9773115,-0.338567078,-4.441722677,1.064795438,-0.169397533,-0.389138575,0.946926528,0.41204834,1.643434304,-0.908844328
141.1302153,-0.253850281,-4.646276686,0.565327679,-0.029504955,-0.474852139,1.037148602,0.176208496,1.955139241,-0.690210415
141.2831191,-0.106877625,-4.679173869,0.055107222,0.037633717,-0.412772434,1.124809623,-0.100646973,1.881068538,-0.457770308
141.4360229,-0.020695984,-4.539642581,-0.437797447,-0.031213939,-0.357612407,1.22083771,-0.070373535,1.619854281,-0.256310571
141.5889268,-0.060490906,-4.373573897,-0.896830451,-0.188196361,-0.478344279,1.311483769,0.095153809,1.505543209,-0.089783697
141.7418306,-0.028752625,-4.22716241,-1.32094907,-0.290003002,-0.802513969,1.367692249,0.173278809,1.580058954,0.067242384
141.8947344,0.037897766,-4.021316345,-1.707038752,-0.220911205,-1.162653063,1.370756441,0.194519043,1.738228151,0.236026784
142.0476382,0.113581359,-3.722259201,-2.043330021,-0.119592845,-1.405706755,1.326413565,0.021911621,1.790574366,0.415366111
142.200542,0.117975891,-3.376074312,-2.318875331,-0.068079174,-1.542786725,1.251500488,-0.18170166,1.566456474,0.576202335
142.3534458,0.128962219,-3.03174137,-2.529983687,-0.149133861,-1.710739658,1.151708635,-0.169006348,1.202236636,0.686479501
142.5063496,0.154108703,-2.678303022,-2.676270467,-0.163538158,-1.959248697,1.018450769,-0.028869629,0.954847379,0.743963289
142.6592534,0.229792297,-2.272400019,-2.753972372,-0.190881908,-2.247524351,0.842495452,0.024841309,0.858994764,0.768977241
142.8121572,0.173639953,-1.87613719,-2.761283534,-0.093713939,-2.491726537,0.624213284,0.016296387,0.808999372,0.777170221
142.965061,0.188532531,-1.534585758,-2.70468768,0.062536061,-2.55433742,0.380918149,-0.117248535,0.667027534,0.766203784
143.1179648,0.276179016,-1.138915122,-2.585715451,0.072301686,-2.502364465,0.135195582,-0.175354004,0.393635648,0.720198448
143.2708687,0.282038391,-0.695226657,-2.397949215,0.01932317,-2.492010071,-0.107506802,-0.12677002,0.120430393,0.629775177
143.4237725,0.305964172,-0.253863894,-2.139477768,-0.009485424,-2.549445552,-0.355441205,-0.090148926,-0.084913207,0.500177884
143.5766763,0.238337219,0.127317769,-1.817130366,0.121373951,-2.537278691,-0.608195024,-0.049865723,-0.227785896,0.341243393
143.7295801,0.102839172,0.327658241,-1.451751658,0.282506764,-2.31559776,-0.8443947,0.067321777,-0.241718567,0.168024658
143.8824839,-0.005070984,0.315950777,-1.076020425,0.358190358,-1.925368116,-1.035295248,0.141052246,-0.095838259,0.003931751
144.0353877,-0.048039734,0.162867256,-0.719605353,0.251256764,-1.567023544,-1.170596723,0.235046387,0.191335558,-0.126334691
144.1882915,0.037165344,0.015109878,-0.395311928,0.143346608,-1.379402646,-1.266062123,0.189880371,0.525550983,-0.207200999
144.3411953,0.067682922,-0.072229523,-0.100365617,0.086705983,-1.322491166,-1.344989365,0.034362793,0.714180402,-0.245878575
144.4940991,0.088679016,-0.144961513,0.168893709,0.162145436,-1.2554191,-1.41645792,-0.148254395,0.652204779,-0.272939806
144.6470029,0.139460266,-0.183048454,0.414691022,0.226842701,-1.088370606,-1.471776481,-0.121643066,0.481549296,-0.315881365
144.7999067,0.030573547,-0.282170689,0.633945383,0.252477467,-0.862192603,-1.498907347,0.008972168,0.443864328,-0.371926562
144.9528105,-0.128117859,-0.600188756,0.804237482,0.197789967,-0.668987152,-1.49649384,0.110778809,0.597597465,-0.414658768
145.1057144,-0.178410828,-1.092551843,0.894468648,0.095983326,-0.60362706,-1.477673629,0.18572998,0.895703512,-0.417039606
145.2586182,-0.060246766,-1.547667826,0.89350205,0.100377858,-0.617570499,-1.458795947,0.08392334,1.176004309,-0.369183659
145.411522,0.143122375,-1.769678949,0.822122542,0.194616139,-0.559840716,-1.44036277,-0.046936035,1.281102303,-0.286630535
145.5644258,0.218561828,-1.788047679,0.714471459,0.260289967,-0.385097311,-1.407641023,-0.18145752,1.191727914,-0.198274346
145.7173296,0.097468078,-1.845867188,0.584032136,0.220250905,-0.199461155,-1.351047407,-0.141174316,1.041784807,-0.123401297
145.8702334,0.063532531,-2.02505383,0.419415398,0.173375905,-0.091036117,-1.276599877,-0.061584473,0.993601883,-0.058049219
146.0231372,0.044977844,-2.248177557,0.208898032,0.131383717,-0.059710936,-1.197262187,-0.050598145,1.021521061,0.012081011
146.176041,0.099421203,-2.448051452,-0.048109068,0.187780201,-0.024703394,-1.119488886,0.020935059,1.11168504,0.097405725
146.3289448,0.239069641,-2.50388622,-0.337623822,0.19095403,0.049047884,-1.040580728,0.000183105,1.235629108,0.204159001
146.4818486,0.283747375,-2.419967178,-0.636413655,0.193395436,0.120416036,-0.958312624,-0.125305176,1.247785202,0.325081342
146.6347524,0.248835266,-2.325679387,-0.931206023,0.16385442,0.164101888,-0.875699597,-0.179504395,1.128933989,0.440942163
146.7876563,0.244684875,-2.260086007,-1.221787242,0.095983326,0.126549714,-0.801962832,-0.193664551,0.966088267,0.538450397
146.9405601,0.215143859,-2.221252544,-1.51123569,0.114538014,0.045204017,-0.747571121,-0.128234863,0.846601793,0.617791962
147.0934639,0.318903625,-2.126236177,-1.796240824,0.120397389,-0.021175363,-0.715326386,-0.117004395,0.784601047,0.686411371
147.2463677,0.401667297,-1.887977449,-2.06021179,0.162633717,-0.052227777,-0.701576653,-0.106018066,0.736375054,0.748936095
147.3992715,0.438532531,-1.553575393,-2.283152636,0.240514576,0.005505594,-0.696922903,-0.104064941,0.694810328,0.80590288
147.5521753,0.506403625,-1.133955062,-2.44937559,0.215368092,0.100651168,-0.691965468,-0.170471191,0.604524321,0.853288233
147.7050791,0.464655578,-0.694243259,-2.549604324,0.162877858,0.139039589,-0.688282416,-0.181213379,0.461529605,0.883197387
147.8579829,0.432673156,-0.317063381,-2.587074184,0.184850514,0.161327556,-0.690925118,-0.146057129,0.346353574,0.894409902
148.0108867,0.477839172,0.060292361,-2.567467315,0.225621998,0.239191879,-0.695877173,-0.14654541,0.2680801,0.893070742
148.1637905,0.498346984,0.479327678,-2.488653923,0.169957936,0.313503049,-0.698161776,-0.127502441,0.213131826,0.885031894
148.3166943,0.419245422,0.850549742,-2.351856537,0.179967701,0.358893696,-0.699565503,-0.136047363,0.170325291,0.87377976
148.4695981,0.361384094,1.11810943,-2.16903529,0.18704778,0.419609564,-0.700865484,-0.190734863,0.078775941,0.856488742
148.622502,0.312311828,1.305141724,-1.954501447,0.182409108,0.484800971,-0.700531993,-0.167541504,-0.039856341,0.826770008
148.7754058,0.289850891,1.433794618,-1.719501632,0.241246998,0.595709628,-0.694569078,-0.159973145,-0.134707612,0.783990726
148.9283096,0.319147766,1.556299478,-1.470536683,0.275182545,0.782458387,-0.673310961,-0.057922363,-0.140755152,0.737223954
149.0812134,0.247858703,1.633575198,-1.213894165,0.159459889,0.913828188,-0.634825113,-0.024963379,-0.036547241,0.702857588
149.2341172,0.166071594,1.58559685,-0.965003204,0.001745045,0.845413819,-0.598394747,-0.094055176,0.046804731,0.688901557
149.387021,0.119440734,1.438076348,-0.742720456,-0.025354564,0.643056305,-0.589452384,-0.186828613,0.00935305,0.685060822
149.5399248,0.146540344,1.277305094,-0.556490079,0.113561451,0.530852002,-0.611207146,-0.230773926,-0.13452816,0.673736044
149.6928286,0.211970031,1.186179251,-0.402606046,0.19510442,0.59100439,-0.643298706,-0.210021973,-0.300306131,0.644544079
149.8457324,0.251276672,1.172085072,-0.270739908,0.176793873,0.705738969,-0.668079401,-0.13092041,-0.391780112,0.601237609
149.9986362,0.229059875,1.169357398,-0.15521226,0.119664967,0.772319336,-0.684726126,-0.054504395,-0.364977127,0.558818406
150.15154,0.118464172,1.067087572,-0.063787866,0.065709889,0.763806122,-0.702307545,-0.004211426,-0.241513991,0.534204099
150.3044438,0.058649719,0.84244209,-0.01398898,0.07010442,0.725923756,-0.728541916,-0.047668457,-0.112279672,0.53564212
150.4573477,0.117975891,0.628750373,-0.014071243,0.076452076,0.704963735,-0.764093623,-0.20880127,-0.138860137,0.551768554
150.6102515,0.245173156,0.56745308,-0.050773383,0.197057545,0.789833874,-0.799107806,-0.243713379,-0.316934175,0.55882461
150.7631553,0.219050109,0.591937542,-0.105257101,0.235631764,1.005126305,-0.814924477,-0.191955566,-0.487248699,0.545419514
150.9160591,0.209040344,0.59682941,-0.172273184,0.126256764,1.178132613,-0.804243223,-0.101379395,-0.555336465,0.519618118
151.0689629,0.117975891,0.534458992,-0.258443631,0.01517278,1.196228576,-0.781676247,-0.004699707,-0.486480644,0.499509348
151.2218667,0.031061828,0.351528976,-0.377747301,0.081090748,1.190848598,-0.760457889,-0.005432129,-0.349705742,0.50060995
151.3747705,0.057917297,0.141350934,-0.540427324,0.17532903,1.316669735,-0.731906639,-0.10748291,-0.295740867,0.521460492
151.5276743,0.248835266,0.115739511,-0.732773554,0.129918873,1.490810181,-0.68176893,-0.224182129,-0.412951886,0.542089068
151.6805781,0.342341125,0.323774894,-0.920959321,0.049596608,1.582542573,-0.612087715,-0.214660645,-0.619045596,0.541884057
151.8334819,0.264948547,0.561269156,-1.083380761,-0.020715892,1.573368974,-0.536300444,-0.151428223,-0.778334575,0.51692029
151.9863857,0.238337219,0.736805739,-1.221459078,-0.102503002,1.46173533,-0.469393444,-0.064025879,-0.82981942,0.478640213
152.1392896,0.130671203,0.828886269,-1.345350698,-0.028528392,1.35354358,-0.418567206,-0.002258301,-0.772405473,0.443656272
152.2921934,0.092096984,0.829916324,-1.46731468,0.106481373,1.410770896,-0.37073978,-0.020812988,-0.684904565,0.42288512
152.4450972,0.160212219,0.871233406,-1.590133438,0.102575123,1.577044156,-0.304635266,-0.013000488,-0.610248848,0.41780421
152.598001,0.332819641,1.110927752,-1.694559112,0.03104192,1.69818518,-0.214872859,-0.148498535,-0.639488794,0.419207814
152.7509048,0.33648175,1.499811505,-1.753161882,-0.00826472,1.747947283,-0.109794816,-0.181945801,-0.804889916,0.408128335
152.9038086,0.292048156,1.874658504,-1.754946009,-0.10201472,1.71110574,-0.000775424,-0.136047363,-0.96776794,0.373889016
153.0567124,0.182673156,2.150243296,-1.708092482,-0.056848705,1.649607461,0.104403476,-0.018371582,-1.010420146,0.326014997
153.2096162,0.122126281,2.311936935,-1.628743117,0.037633717,1.700478579,0.212776681,0.01776123,-0.939331939,0.282975589
153.36252,0.144831359,2.45749064,-1.527043634,-0.012659252,1.789555078,0.335695511,0.020935059,-0.843314228,0.255807756
153.5154238,0.152643859,2.639638244,-1.401661714,0.012243092,1.866773373,0.474994026,-0.03692627,-0.796839689,0.242534631
153.6683276,0.10991925,2.811051016,-1.250646169,-0.106653392,1.884987775,0.625578393,-0.127746582,-0.872033763,0.229545811
153.8212314,0.096979797,2.95698157,-1.076648437,-0.16036433,1.785269759,0.774588944,-0.098693848,-1.002947755,0.202717828
153.9741353,0.045221984,3.070861956,-0.883925455,-0.077600658,1.715261854,0.915701688,-0.044006348,-1.077671664,0.161837804
154.1270391,-0.073186219,3.072315519,-0.683505142,-0.073450267,1.715172128,1.056471817,0.021179199,-1.066588694,0.11795028
154.2799429,-0.174016297,2.923653702,-0.495623845,-0.145471752,1.668794493,1.198417177,0.018737793,-1.013086806,0.081209451
154.4328467,-0.147160828,2.734869954,-0.334955741,-0.221643627,1.516565165,1.329678496,-0.016662598,-0.996849968,0.051990897
154.5857505,-0.039738953,2.663753035,-0.195451138,-0.272180736,1.275984325,1.435362525,-0.02520752,-1.02659597,0.023267007
154.7386543,-0.010442078,2.713267495,-0.058518489,-0.251672924,1.022608542,1.508062459,0.008483887,-1.049831445,-0.00890453
154.8915581,-0.034856141,2.785446771,0.087351273,-0.21920222,0.818836944,1.551202676,-0.019104004,-1.077266102,-0.044945268
155.0444619,-0.1205495,2.792728943,0.239476745,-0.204309642,0.655919441,1.572016707,0.069274902,-1.063067842,-0.081954337
155.1973657,-0.248723328,2.652967956,0.381816725,-0.149378002,0.548187088,1.577667949,0.111755371,-0.95292724,-0.108883543
155.3502695,-0.254826844,2.424152004,0.496100276,-0.191370189,0.455984531,1.573457294,0.101501465,-0.825221854,-0.116753679
155.5031733,-0.162053406,2.275884982,0.581729708,-0.237024486,0.30601989,1.556475378,0.12689209,-0.699468908,-0.104955229
155.6560771,-0.122746766,2.247797118,0.654934653,-0.233606517,0.131581554,1.520899203,0.07244873,-0.610945122,-0.077782006
155.808981,-0.056340516,2.32104593,0.734121967,-0.143274486,0.031673319,1.470788136,-0.015930176,-0.640960303,-0.048336989
155.9618848,-0.138615906,2.403299655,0.829261581,-0.093713939,0.037178913,1.419678869,-0.058166504,-0.774250242,-0.034029847
156.1147886,-0.208440125,2.389316737,0.934976788,-0.150598705,0.036496995,1.374608544,-0.048156738,-0.932789111,-0.04436756
156.2676924,-0.244817078,2.309255918,1.039686316,-0.213831127,-0.051854517,1.328035179,0.047302246,-1.014863383,-0.074926431
156.4205962,-0.299016297,2.175808061,1.134939506,-0.194055736,-0.167457644,1.271312315,0.149841309,-0.955741051,-0.109052384
156.5735,-0.257512391,2.052789967,1.218727344,-0.179651439,-0.252819482,1.205036007,0.168640137,-0.818226806,-0.130738935
156.7264038,-0.258000672,1.984648366,1.29814769,-0.198694408,-0.339283156,1.13164203,0.076843262,-0.749866273,-0.140649296
156.8793076,-0.267033875,1.931745848,1.380939264,-0.167200267,-0.41782222,1.051471142,0.004333496,-0.813959432,-0.155345576
157.0322114,-0.237737,1.911105252,1.472653763,-0.193323314,-0.495797803,0.964613598,-0.016174316,-0.950648197,-0.190779521
157.1851152,-0.308781922,1.872731187,1.575720801,-0.175501049,-0.581586737,0.869995673,0.044128418,-1.058498988,-0.249934211
157.338019,-0.358098328,1.757192662,1.683963785,-0.224573314,-0.690130214,0.765118645,0.11932373,-1.068537546,-0.322834965
157.4909229,-0.333684266,1.638036381,1.792466545,-0.246790111,-0.8495807,0.644551374,0.133483887,-1.020648923,-0.397921123
157.6438267,-0.308537781,1.573641742,1.906818042,-0.162073314,-0.960489357,0.508452895,0.165710449,-0.951035814,-0.47019875
157.7967305,-0.330510437,1.526804709,2.034307111,-0.080774486,-0.948957757,0.36995458,0.097351074,-0.919333782,-0.542178482
157.9496343,-0.352727234,1.45689012,2.17576076,-0.057336986,-0.861341999,0.244033324,0.120544434,-0.926583652,-0.62043107
158.1025381,-0.439885437,1.309620852,2.324008374,-0.119592845,-0.802743667,0.134284723,0.142028809,-0.900843024,-0.705332558
158.2554419,-0.426945984,1.105389856,2.468484701,-0.091272533,-0.768148866,0.036978703,0.206481934,-0.811626553,-0.789124937
158.4083457,-0.365910828,0.953756309,2.608059026,-0.087366283,-0.708118506,-0.047326983,0.227722168,-0.663119064,-0.862410256
158.5612495,-0.403020203,0.819622944,2.74744386,-0.14107722,-0.685478812,-0.119172135,0.176208496,-0.543241384,-0.923268603
158.7141533,-0.461613953,0.613701509,2.882148743,-0.169397533,-0.726903565,-0.186185039,0.127380371,-0.502430358,-0.980338165
158.8670571,-0.412297547,0.397023706,3.005366651,-0.052698314,-0.706392175,-0.2486733,0.034851074,-0.568483135,-1.047906885
159.0199609,-0.343449891,0.260309818,3.121342619,-0.043909252,-0.594787243,-0.295069566,0.102478027,-0.650557408,-1.134980207
159.1728647,-0.357854187,0.151199272,3.236633776,-0.096155345,-0.515641631,-0.320651133,0.233337402,-0.578783693,-1.230197156
159.3257686,-0.394475281,-0.010576915,3.347304277,-0.139368236,-0.507874939,-0.332837773,0.339782715,-0.324173278,-1.306848338
159.4786724,-0.453313172,-0.255805567,3.441126553,-0.170374095,-0.559352606,-0.341335045,0.272155762,-0.036008885,-1.347527294
159.6315762,-0.441350281,-0.546697634,3.506829334,-0.089319408,-0.580387996,-0.34857118,0.141296387,0.107086325,-1.360073045
159.78448,-0.477238953,-0.866154908,3.537577996,-0.070032299,-0.533156169,-0.347441234,0.007019043,0.054463752,-1.370039155
159.9373838,-0.364445984,-1.141172631,3.533367637,-0.013635814,-0.43405188,-0.329006793,0.000671387,-0.099718016,-1.399695198
160.0902876,-0.334172547,-1.325380347,3.503012885,-0.07076472,-0.33968154,-0.28968509,0.153747559,-0.139610247,-1.447542639
160.2431914,-0.401311219,-1.554221421,3.448348162,-0.082727611,-0.303600874,-0.234422333,0.305603027,0.05345882,-1.486492216
160.3960952,-0.462590516,-1.895004798,3.355875407,-0.097620189,-0.297413361,-0.170481863,0.38861084,0.427117845,-1.484409112
160.548999,-0.509221375,-2.329907281,3.208725259,-0.041223705,-0.271457391,-0.099488577,0.262145996,0.772383939,-1.429223414
160.7019028,-0.384465516,-2.717771746,3.00264415,0.02689153,-0.163847066,-0.014648063,0.050231934,0.865214578,-1.342309512
